experiment,user,activity,activity_name,group,start,end,num_samples,duration_seconds,acc_x_mean,acc_x_std,acc_x_min,acc_x_max,acc_x_rms,acc_y_mean,acc_y_std,acc_y_min,acc_y_max,acc_y_rms,acc_z_mean,acc_z_std,acc_z_min,acc_z_max,acc_z_rms,gyro_x_mean,gyro_x_std,gyro_x_min,gyro_x_max,gyro_x_rms,gyro_y_mean,gyro_y_std,gyro_y_min,gyro_y_max,gyro_y_rms,gyro_z_mean,gyro_z_std,gyro_z_min,gyro_z_max,gyro_z_rms
21,10,3,WALKING_DOWNSTAIRS,Dynamic,5588,6090,502,10.04,0.997856,0.445325,0.238889,1.993056,1.092717,0.081496,0.190967,-0.391667,0.779167,0.20763,0.048279,0.181189,-0.733333,0.718056,0.187511,-0.389179,0.838801,-4.629442,1.222647,0.924688,-0.044468,0.613437,-1.951715,2.236989,0.615047,0.010603,0.43377,-0.815811,1.34146,0.4339
21,10,2,WALKING_UPSTAIRS,Dynamic,6189,6797,608,12.16,0.992336,0.273336,0.477778,1.915278,1.029293,0.170479,0.166831,-0.2125,0.697222,0.238528,0.017859,0.195948,-0.668056,0.555556,0.19676,0.330735,0.610996,-1.082453,2.260812,0.694768,0.045279,0.835133,-1.589166,3.215595,0.83636,-0.00039,0.273352,-0.877203,0.853684,0.273353
21,10,3,WALKING_DOWNSTAIRS,Dynamic,6941,7468,527,10.54,1.01065,0.429652,0.272222,1.990278,1.098187,0.075925,0.143916,-0.281944,0.584722,0.162715,0.05151,0.156791,-0.536111,0.572222,0.165036,-0.358603,0.612003,-2.539978,0.690583,0.709327,-0.029407,0.571707,-1.156368,2.201253,0.572463,0.004684,0.42287,-0.878424,1.396743,0.422896
21,10,2,WALKING_UPSTAIRS,Dynamic,7633,8260,627,12.54,0.994832,0.262294,0.473611,1.854167,1.028829,0.160362,0.155473,-0.1875,0.629167,0.223356,0.016859,0.189366,-0.608333,0.558333,0.190115,0.355765,0.617135,-1.070847,2.175902,0.712338,0.055503,0.788163,-1.410488,2.35794,0.790115,0.005671,0.277105,-1.111469,0.759611,0.277163
22,11,5,STANDING,Static,415,1233,818,16.36,0.997699,0.006137,0.959722,1.075,0.997718,-0.154982,0.010141,-0.272222,-0.118056,0.155313,0.217074,0.008514,0.172222,0.259722,0.217241,0.006351,0.029128,-0.087965,0.175624,0.029812,0.000989,0.010094,-0.05681,0.127365,0.010143,0.002892,0.016578,-0.058338,0.098655,0.016828
22,11,7,STAND_TO_SIT,Transition,1234,1374,140,2.8,0.942907,0.086952,0.776389,1.361111,0.946908,-0.078403,0.305091,-0.552778,0.402778,0.315004,0.256359,0.076918,0.088889,0.520833,0.26765,0.091215,0.23107,-0.456316,0.506713,0.248422,-0.004435,0.160189,-0.371406,0.392481,0.160251,-0.172255,0.579109,-1.425759,0.821919,0.604184
22,11,4,SITTING,Static,1375,2379,1004,20.08,0.913838,0.005095,0.888889,0.9375,0.913852,0.35468,0.007312,0.334722,0.384722,0.354755,0.236641,0.006801,0.197222,0.261111,0.236739,0.006589,0.007896,-0.027489,0.047037,0.010284,0.001202,0.011055,-0.092241,0.07025,0.01112,0.001426,0.010383,-0.067195,0.045509,0.010481
22,11,8,SIT_TO_STAND,Transition,2380,2511,131,2.62,0.957316,0.110624,0.709722,1.305556,0.963686,-0.106679,0.252671,-0.420833,0.411111,0.274269,0.233757,0.112849,0.055556,0.469444,0.259572,-0.051296,0.216271,-0.650877,0.360105,0.222272,-0.026235,0.219979,-0.43799,0.414777,0.221538,0.195239,0.614269,-0.682642,1.945606,0.64455
22,11,5,STANDING,Static,2512,3360,848,16.96,1.011168,0.015419,0.844445,1.209722,1.011286,-0.138666,0.024302,-0.386111,-0.040278,0.14078,0.154357,0.022016,-0.031944,0.320833,0.155919,0.021263,0.13503,-0.31093,0.898277,0.136693,-0.002161,0.042303,-0.417221,0.209221,0.042358,0.010991,0.063082,-0.111177,0.415999,0.064033
22,11,11,STAND_TO_LIE,Transition,3361,3553,192,3.84,0.629702,0.343948,0.031944,1.266667,0.717513,0.476483,0.49779,-0.425,1.2875,0.68908,0.188788,0.130069,-0.081944,0.538889,0.229257,0.035858,0.85027,-1.851838,2.169183,0.851026,-0.202565,0.462139,-1.592831,0.944703,0.504584,-0.431199,0.657775,-2.247679,0.644768,0.786512
22,11,6,LAYING,Static,3554,4555,1001,20.02,0.242663,0.008138,0.197222,0.354167,0.242799,0.95013,0.006702,0.902778,0.995833,0.950154,0.178763,0.010791,0.081944,0.238889,0.179088,0.007274,0.038068,-0.379653,0.248011,0.038757,0.001076,0.017455,-0.215635,0.126755,0.017489,0.002183,0.027366,-0.16921,0.252287,0.027453
22,11,10,LIE_TO_SIT,Transition,4556,4734,178,3.56,0.654775,0.308632,0.166667,1.166667,0.723868,0.514435,0.336638,0.061111,1.026389,0.614792,0.338155,0.104954,0.059722,0.613889,0.354069,0.193351,0.617949,-0.583682,2.148719,0.647492,0.153741,0.326972,-0.675006,1.140791,0.361313,0.504534,0.451203,-0.103847,1.503034,0.676859
22,11,4,SITTING,Static,4735,5572,837,16.74,0.991756,0.006534,0.931945,1.048611,0.991778,0.065175,0.017932,-0.056944,0.111111,0.067597,0.243595,0.007412,0.223611,0.279167,0.243708,0.004845,0.017249,-0.126144,0.068417,0.017917,-0.000593,0.017936,-0.199753,0.072998,0.017946,0.005544,0.049569,-0.164628,0.379347,0.049878
22,11,9,SIT_TO_LIE,Transition,5573,5757,184,3.68,0.649056,0.317489,0.0875,1.2,0.722547,0.564266,0.381992,-0.166667,1.241667,0.681406,0.211051,0.101279,0.038889,0.654167,0.234094,-0.249733,0.546741,-1.485013,0.729068,0.601075,-0.186543,0.306218,-1.370476,0.43066,0.358563,-0.458531,0.481986,-1.801747,0.20128,0.665252
22,11,6,LAYING,Static,5758,6865,1107,22.14,0.244946,0.008858,0.180556,0.397222,0.245106,0.95276,0.009453,0.834722,1.045833,0.952807,0.159373,0.010438,0.030556,0.226389,0.159715,0.007384,0.028137,-0.232129,0.30024,0.029089,0.002322,0.022665,-0.282525,0.322842,0.022783,0.001819,0.024649,-0.223882,0.222355,0.024716
22,11,12,LIE_TO_STAND,Transition,6866,7004,138,2.76,0.70162,0.314591,0.147222,1.683333,0.768921,0.495984,0.408897,-0.519444,1.044444,0.642804,0.229197,0.106848,-0.1125,0.408333,0.252879,0.222981,0.486688,-0.696081,1.717142,0.535337,0.141933,0.34794,-0.631329,0.769079,0.375775,0.639786,0.341227,-0.086437,1.938581,0.725094
22,11,1,WALKING,Dynamic,7870,8980,1110,22.2,0.997255,0.179962,0.629167,1.454167,1.013362,-0.192556,0.15193,-0.663889,0.140278,0.245277,0.172395,0.096394,-0.001389,0.493056,0.197514,-0.005716,0.305994,-0.950812,0.831388,0.306047,0.001997,0.364534,-0.89278,0.877813,0.36454,-0.007139,0.2792,-0.929126,0.583376,0.279291
22,11,1,WALKING,Dynamic,9197,9868,671,13.42,0.998644,0.180526,0.611111,1.572222,1.01483,-0.196274,0.155356,-0.627778,0.140278,0.250318,0.174147,0.091109,0.002778,0.525,0.19654,0.007106,0.366382,-0.994794,1.114218,0.366451,-0.006961,0.377405,-0.920879,0.999376,0.377469,-0.007066,0.285187,-0.950506,0.513432,0.285274
22,11,1,WALKING,Dynamic,10046,10384,338,6.76,1.000805,0.181252,0.634722,1.526389,1.017086,-0.197995,0.154613,-0.5875,0.104167,0.251211,0.170122,0.099853,-0.134722,0.483333,0.197262,-0.091342,0.433736,-1.954463,0.755946,0.44325,0.031494,0.361683,-0.796568,0.860709,0.363051,-0.037178,0.276967,-0.868039,0.633162,0.279451
22,11,3,WALKING_DOWNSTAIRS,Dynamic,10823,11393,570,11.4,0.998701,0.385837,0.244444,1.966667,1.070642,-0.169876,0.179795,-0.897222,0.141667,0.247354,0.171949,0.133832,-0.156944,0.598611,0.217894,-0.31546,0.567789,-2.328313,1.317942,0.649538,0.059367,0.401009,-1.129184,1.158201,0.405379,-0.0661,0.341914,-1.576338,0.67745,0.348244
22,11,2,WALKING_UPSTAIRS,Dynamic,11610,12227,617,12.34,0.964897,0.251073,0.511111,1.769445,0.997028,-0.331832,0.158134,-0.851389,-0.047222,0.367585,0.16856,0.14602,-0.040278,0.634722,0.223011,0.262021,0.525691,-0.678977,2.186287,0.587372,-0.09366,0.595782,-1.425759,1.155452,0.603099,0.060399,0.159691,-0.283441,0.712574,0.170732
22,11,3,WALKING_DOWNSTAIRS,Dynamic,12488,13043,555,11.1,1.004632,0.399592,0.309722,1.920833,1.081185,-0.198051,0.19464,-0.920833,0.159722,0.277684,0.15784,0.142526,-0.144444,0.626389,0.212667,-0.195117,0.742337,-2.398868,3.548211,0.767552,0.05759,0.453343,-1.295645,1.619098,0.456986,-0.060809,0.359668,-1.153924,1.029613,0.364772
22,11,2,WALKING_UPSTAIRS,Dynamic,13183,13839,656,13.12,0.956373,0.236442,0.568056,1.561111,0.985167,-0.341864,0.147262,-0.7625,-0.054167,0.372232,0.167742,0.145918,-0.0625,0.602778,0.222328,0.268668,0.458128,-0.488692,1.812743,0.531096,-0.110566,0.595405,-1.17164,1.188744,0.605584,0.054756,0.169488,-0.386678,0.629191,0.178113
22,11,3,WALKING_DOWNSTAIRS,Dynamic,14008,14596,588,11.76,1.000359,0.375036,0.301389,1.9875,1.068349,-0.200671,0.182139,-0.902778,0.145833,0.271005,0.156356,0.144276,-0.209722,0.743056,0.21275,-0.112763,0.871566,-2.189646,3.673438,0.878831,0.031344,0.440549,-1.136209,1.68385,0.441663,-0.043738,0.353866,-1.318553,0.994489,0.356558
22,11,2,WALKING_UPSTAIRS,Dynamic,14707,15373,666,13.32,0.954311,0.253486,0.331944,1.736111,0.987403,-0.344321,0.154067,-0.865278,-0.069444,0.377219,0.175872,0.143427,-0.0875,0.620833,0.226941,0.305105,0.511394,-0.66737,2.211332,0.595494,-0.116219,0.585506,-2.152995,1.196685,0.596929,0.062609,0.174274,-0.434325,0.747088,0.18518
23,11,5,STANDING,Static,698,1715,1017,20.34,1.018458,0.003557,1.004167,1.029167,1.018465,-0.157424,0.007382,-0.183333,-0.1375,0.157597,0.072102,0.005951,0.051389,0.093056,0.072347,0.007402,0.018449,-0.081551,0.083994,0.019879,0.001208,0.00806,-0.040012,0.033598,0.00815,0.000559,0.011599,-0.037568,0.084299,0.011612
23,11,7,STAND_TO_SIT,Transition,1716,1887,171,3.42,0.952494,0.098956,0.680556,1.351389,0.95762,0.046353,0.330864,-0.536111,0.519444,0.334095,0.146369,0.102,-0.019444,0.447222,0.178404,0.051048,0.205734,-0.614225,0.496633,0.211972,0.012437,0.258636,-0.685085,0.759916,0.258935,-0.167359,0.557147,-1.600772,1.216233,0.581741
23,11,4,SITTING,Static,1888,2939,1051,21.02,0.908012,0.008039,0.876389,0.938889,0.908048,0.427441,0.012848,0.379167,0.5,0.427634,0.086387,0.009129,0.041667,0.125,0.086868,0.006965,0.012262,-0.048869,0.065057,0.014102,0.001047,0.0202,-0.12706,0.086743,0.020227,0.000341,0.028386,-0.175318,0.122173,0.028388
23,11,8,SIT_TO_STAND,Transition,2940,3071,131,2.62,0.973643,0.1634,0.613889,1.601389,0.987259,-0.097095,0.285809,-0.440278,0.479167,0.301852,0.130895,0.112448,-0.0875,0.384722,0.172563,-0.031602,0.225277,-0.537561,0.503658,0.227483,-0.002994,0.260109,-0.488387,0.556498,0.260126,0.224943,0.636888,-0.998459,1.933999,0.675445
23,11,5,STANDING,Static,3072,3993,921,18.42,1.019594,0.020701,0.859722,1.3375,1.019804,-0.165486,0.032813,-0.672222,-0.025,0.168708,0.052772,0.029031,-0.220833,0.206944,0.06023,0.033874,0.198478,-0.383013,1.861612,0.201348,-0.00868,0.085161,-1.155452,0.22938,0.085602,0.013219,0.085233,-0.097738,0.782213,0.086253
23,11,11,STAND_TO_LIE,Transition,3994,4180,186,3.72,0.571543,0.325932,0.005556,1.3875,0.657946,0.613053,0.463798,-0.430556,1.261111,0.768728,0.065345,0.132734,-0.238889,0.472222,0.147947,-0.093137,0.58496,-1.187522,1.683545,0.592328,-0.166407,0.488788,-1.581836,1.10139,0.516338,-0.467346,0.559614,-1.933388,0.295659,0.729095
23,11,6,LAYING,Static,4181,5297,1116,22.32,0.222556,0.015814,0.034722,0.377778,0.223117,0.972502,0.018494,0.818056,1.104167,0.972678,0.034313,0.017256,-0.120833,0.152778,0.038408,0.00576,0.050503,-0.451429,0.749837,0.05083,0.000783,0.057448,-0.585514,1.301143,0.057454,-0.000929,0.030272,-0.247706,0.163406,0.030286
23,11,10,LIE_TO_SIT,Transition,5298,5519,221,4.42,0.789096,0.298938,0.170833,1.368056,0.843823,0.330662,0.41027,-0.229167,1.097222,0.526934,0.22084,0.090756,-0.038889,0.408333,0.238761,0.181974,0.548338,-0.469755,2.615725,0.577744,0.148302,0.384612,-0.80848,0.895223,0.412213,0.40313,0.537004,-0.405615,2.144748,0.671481
23,11,4,SITTING,Static,5520,6437,917,18.34,1.012514,0.017705,0.905556,1.166667,1.012668,0.013969,0.018059,-0.027778,0.140278,0.022831,0.161211,0.01587,0.113889,0.245833,0.16199,0.005856,0.022795,-0.149051,0.165239,0.023536,0.001653,0.0378,-0.320704,0.229991,0.037836,0.002526,0.034754,-0.239154,0.214414,0.034845
23,11,9,SIT_TO_LIE,Transition,6438,6635,197,3.94,0.617174,0.32883,0.045833,1.144444,0.699309,0.623336,0.367175,-0.136111,1.1625,0.72344,0.092682,0.08234,-0.059722,0.302778,0.123975,-0.258954,0.483525,-1.687821,0.460898,0.548501,-0.1851,0.288971,-1.307557,0.388205,0.343171,-0.388839,0.51665,-1.82496,0.497244,0.646625
23,11,6,LAYING,Static,6636,7474,838,16.76,0.258854,0.00912,0.220833,0.394444,0.259014,0.963032,0.014444,0.848611,1.1625,0.96314,0.034661,0.013735,-0.104167,0.102778,0.037283,0.005797,0.040745,-0.244041,0.337808,0.041156,0.000972,0.017829,-0.200975,0.162185,0.017856,-0.001003,0.020179,-0.146302,0.178984,0.020204
23,11,12,LIE_TO_STAND,Transition,7475,7670,195,3.9,0.751831,0.320563,0.206944,1.5375,0.817319,0.269167,0.55079,-0.715278,1.048611,0.613042,0.097457,0.124962,-0.477778,0.398611,0.158472,0.005067,0.721499,-2.598926,1.406823,0.721517,0.200987,0.350277,-0.885755,1.342682,0.403844,0.429423,0.540366,-0.640187,1.710728,0.690216
23,11,1,WALKING,Dynamic,8486,9529,1043,20.86,1.012186,0.20699,0.565278,1.618056,1.033133,-0.193799,0.180026,-0.743056,0.177778,0.264514,0.083898,0.085307,-0.0875,0.365278,0.11965,-0.002478,0.377788,-0.876286,0.951728,0.377796,-0.001025,0.413596,-0.950812,1.012815,0.413597,-0.00654,0.283197,-0.846965,0.593761,0.283273
23,11,1,WALKING,Dynamic,9707,10763,1056,21.12,1.011824,0.209411,0.543056,1.575,1.033267,-0.19246,0.183393,-0.736111,0.1875,0.265845,0.084332,0.085439,-0.098611,0.3875,0.120049,-0.000253,0.397622,-0.907746,0.964556,0.397622,-0.006095,0.417261,-1.019534,0.912022,0.417306,-0.007351,0.291327,-0.921185,0.618806,0.29142
23,11,3,WALKING_DOWNSTAIRS,Dynamic,11369,11957,588,11.76,1.012396,0.372589,0.411111,1.984722,1.078781,-0.169544,0.181583,-0.859722,0.252778,0.24843,0.090129,0.12291,-0.238889,0.655556,0.152414,-0.235111,0.569525,-2.241875,1.679269,0.616146,0.038098,0.403077,-1.678658,1.058324,0.404873,-0.026388,0.344664,-1.477683,0.795957,0.345673
23,11,2,WALKING_UPSTAIRS,Dynamic,12089,12767,678,13.56,0.972591,0.256928,0.490278,1.615278,1.005955,-0.320778,0.165768,-0.863889,0.022222,0.361078,0.110884,0.139193,-0.106944,0.525,0.17796,0.245409,0.461164,-0.657596,2.012801,0.522397,-0.090371,0.516208,-1.290453,1.164004,0.524059,0.031933,0.148105,-0.424551,0.468228,0.151508
23,11,3,WALKING_DOWNSTAIRS,Dynamic,12918,13501,583,11.66,1.014141,0.393781,0.272222,1.988889,1.087909,-0.184074,0.195234,-1.045833,0.223611,0.268327,0.078183,0.125287,-0.352778,0.4625,0.14768,-0.206785,0.719554,-2.470644,2.663067,0.748678,0.050461,0.417581,-1.068098,1.637424,0.420619,-0.04318,0.366764,-1.175305,0.878119,0.369297
23,11,2,WALKING_UPSTAIRS,Dynamic,13628,14298,670,13.4,0.971779,0.260113,0.420833,1.644444,1.005988,-0.332067,0.170193,-0.852778,-0.033333,0.373141,0.11149,0.136888,-0.106944,0.493056,0.176546,0.289641,0.48695,-0.565967,2.023797,0.56658,-0.105036,0.521069,-1.249525,1.086424,0.531549,0.039347,0.145784,-0.394619,0.627053,0.151001
23,11,3,WALKING_DOWNSTAIRS,Dynamic,14425,15040,615,12.3,1.011224,0.346044,0.454167,1.947222,1.068794,-0.194257,0.194825,-1.170833,0.155556,0.275123,0.09091,0.12435,-0.286111,0.426389,0.154038,-0.183709,0.677125,-1.853976,3.318831,0.701604,0.043271,0.429763,-1.201267,1.354899,0.431936,-0.034729,0.334044,-1.112691,0.872621,0.335844
23,11,2,WALKING_UPSTAIRS,Dynamic,15168,15874,706,14.12,0.968846,0.241475,0.522222,1.651389,0.998486,-0.337083,0.150929,-0.798611,-0.088889,0.36933,0.110993,0.13864,-0.136111,0.519444,0.177596,0.268744,0.489857,-0.616974,1.963932,0.558733,-0.100253,0.518392,-1.364062,1.235475,0.527997,0.03619,0.165386,-0.391565,0.620639,0.1693
24,12,5,STANDING,Static,512,1298,786,15.72,1.022537,0.005844,0.995833,1.056944,1.022554,-0.133544,0.008618,-0.168056,-0.091667,0.133821,-0.057778,0.010136,-0.1,-0.033333,0.058661,0.00014,0.041304,-0.252898,0.186008,0.041305,0.002624,0.021378,-0.080329,0.178373,0.021539,0.000764,0.011507,-0.047037,0.054367,0.011532
24,12,7,STAND_TO_SIT,Transition,1299,1473,174,3.48,0.949761,0.100923,0.736111,1.443056,0.955108,-0.052435,0.26469,-0.515278,0.341667,0.269834,-0.015294,0.284722,-0.575,0.341667,0.285132,0.056129,0.14751,-0.383929,0.294437,0.157828,0.114481,0.539792,-1.417207,1.686293,0.551798,-0.131103,0.3881,-0.954782,0.85063,0.409645
24,12,4,SITTING,Static,1474,2338,864,17.28,0.887452,0.007698,0.852778,0.915278,0.887485,0.334705,0.006814,0.304167,0.366667,0.334774,0.341477,0.013857,0.283333,0.379167,0.341758,0.008289,0.021217,-0.199142,0.149967,0.022779,0.004651,0.028362,-0.115454,0.313985,0.028741,0.001693,0.025212,-0.137445,0.311541,0.025269
24,12,8,SIT_TO_STAND,Transition,2339,2442,103,2.06,0.96339,0.126624,0.693056,1.294445,0.971676,-0.121669,0.217346,-0.443056,0.288889,0.249084,-0.097843,0.262213,-0.55,0.411111,0.279873,-0.151435,0.151586,-0.375988,0.222355,0.214268,-0.237223,0.737123,-1.993253,1.307252,0.774355,0.249817,0.431274,-0.489303,1.154535,0.498403
24,12,5,STANDING,Static,2580,3725,1145,22.9,1.008484,0.006549,0.956944,1.094444,1.008505,-0.201115,0.017104,-0.234722,-0.027778,0.201841,-0.128834,0.013303,-0.216667,-0.083333,0.129519,0.004224,0.136126,-0.526871,0.565967,0.136191,-0.000601,0.037318,-0.189368,0.166766,0.037322,-0.000205,0.021427,-0.086743,0.101404,0.021428
24,12,11,STAND_TO_LIE,Transition,3900,4104,204,4.08,0.792661,0.30545,0.030556,1.202778,0.849477,0.185451,0.342673,-0.359722,0.7625,0.389637,0.198066,0.384027,-0.376389,0.873611,0.432096,-0.022232,0.55157,-1.554347,1.440115,0.552018,0.220506,0.507716,-0.866818,1.731803,0.553533,-0.359413,0.327299,-1.427287,0.273973,0.486109
24,12,6,LAYING,Static,4105,5082,977,19.54,0.093066,0.022907,0.019444,0.2625,0.095843,0.569359,0.017374,0.5,0.636111,0.569624,0.812251,0.016834,0.726389,0.894445,0.812426,0.005313,0.052467,-0.499382,0.293826,0.052735,0.00443,0.060399,-0.353386,0.328645,0.060562,-0.002116,0.031855,-0.291383,0.19792,0.031925
24,12,10,LIE_TO_SIT,Transition,5083,5260,177,3.54,0.627825,0.426195,-0.076389,1.163889,0.758819,0.313089,0.333452,-0.281944,0.856944,0.4574,0.392844,0.309352,-0.152778,0.863889,0.500025,0.304257,0.496941,-0.366214,1.993864,0.582686,-0.259935,0.41286,-1.302365,0.590401,0.487873,0.311626,0.544122,-0.774272,1.125825,0.62704
24,12,4,SITTING,Static,5261,6417,1156,23.12,1.024284,0.009754,0.969444,1.094444,1.02433,0.005285,0.027419,-0.059722,0.156944,0.027924,0.050781,0.030443,-0.027778,0.163889,0.059207,0.00528,0.044521,-0.211054,0.22266,0.044833,-0.003122,0.064052,-0.321926,0.357662,0.064129,0.003813,0.049542,-0.168904,0.222966,0.049689
24,12,9,SIT_TO_LIE,Transition,6418,6590,172,3.44,0.575331,0.350651,-0.102778,1.070833,0.673767,0.575113,0.271123,-0.034722,1.068056,0.635817,0.270518,0.287326,-0.2625,0.752778,0.394634,-0.35337,0.527349,-1.784643,0.594066,0.634797,0.047951,0.405097,-0.78038,1.649947,0.407925,-0.431136,0.317428,-0.975857,0.252287,0.535387
24,12,6,LAYING,Static,6591,7547,956,19.12,-0.005082,0.020359,-0.161111,0.113889,0.020983,0.670896,0.019372,0.573611,0.894445,0.671175,0.748178,0.01389,0.604167,0.8375,0.748307,0.002397,0.080094,-0.876897,0.379347,0.08013,0.004112,0.066257,-0.421802,0.791681,0.066384,-4.7e-05,0.033355,-0.293215,0.300851,0.033355
24,12,12,LIE_TO_STAND,Transition,7548,7754,206,4.12,0.659972,0.399136,-0.061111,1.216667,0.77128,0.387985,0.406839,-0.352778,1.101389,0.562184,0.184769,0.291042,-0.351389,0.831944,0.344739,0.202942,0.41893,-0.643241,1.277014,0.465497,-0.09814,0.325773,-0.928821,0.898583,0.340235,0.402676,0.43162,-0.481667,1.266018,0.590291
24,12,1,WALKING,Dynamic,8447,9432,985,19.7,1.020939,0.272175,0.502778,1.861111,1.056596,-0.134863,0.142519,-0.655556,0.218056,0.196214,-0.050257,0.139889,-0.605556,0.288889,0.148643,0.025857,0.377887,-1.321607,1.341766,0.378771,-0.008774,0.417472,-1.169502,1.725083,0.417564,0.00848,0.415238,-1.28129,1.35887,0.415325
24,12,1,WALKING,Dynamic,9531,10487,956,19.12,1.020275,0.267916,0.447222,1.727778,1.054865,-0.141052,0.151405,-0.718056,0.259722,0.206928,-0.050645,0.139134,-0.5625,0.276389,0.148065,0.007134,0.42752,-1.32405,1.14751,0.427579,-0.002981,0.398079,-1.234864,2.008525,0.39809,0.00038,0.416828,-1.363451,1.138958,0.416828
24,12,3,WALKING_DOWNSTAIRS,Dynamic,11017,11664,647,12.94,1.008576,0.319963,0.558333,1.993056,1.058112,-0.138316,0.165615,-0.861111,0.298611,0.215777,-0.097278,0.140326,-0.702778,0.2375,0.170747,-0.063859,0.877152,-2.283109,3.378085,0.879474,0.012246,0.4923,-2.326175,2.415972,0.492452,-0.010772,0.378667,-1.385137,1.149954,0.37882
24,12,2,WALKING_UPSTAIRS,Dynamic,11749,12429,680,13.6,0.997314,0.238236,0.645833,1.826389,1.025374,-0.22241,0.14392,-0.731944,0.211111,0.264914,-0.149144,0.114289,-0.5875,0.072222,0.187899,0.351795,0.515429,-0.792903,2.352442,0.624041,-0.068681,0.356098,-1.503034,1.178664,0.362661,-0.05247,0.373184,-1.052826,0.715629,0.376854
24,12,3,WALKING_DOWNSTAIRS,Dynamic,12527,13156,629,12.58,1.011966,0.325854,0.452778,1.969445,1.063135,-0.159612,0.15812,-1.329167,0.251389,0.224673,-0.103824,0.123177,-0.694444,0.231944,0.161097,-0.093541,0.761879,-2.430022,2.59129,0.7676,0.028667,0.44589,-2.062281,2.100155,0.44681,-0.001762,0.335296,-1.123381,1.022588,0.3353
24,12,2,WALKING_UPSTAIRS,Dynamic,13259,13953,694,13.88,0.998975,0.23495,0.609722,1.770833,1.026233,-0.216729,0.14018,-0.761111,0.173611,0.258112,-0.149924,0.112593,-0.559722,0.073611,0.187495,0.427017,0.528223,-0.868039,2.018299,0.679237,-0.078554,0.352741,-1.010371,1.039082,0.361382,-0.065332,0.384564,-0.992656,0.756251,0.390074
24,12,3,WALKING_DOWNSTAIRS,Dynamic,14145,14774,629,12.58,1.017442,0.325678,0.486111,1.969445,1.068295,-0.153462,0.159517,-0.766667,0.331944,0.221351,-0.072779,0.128825,-0.609722,0.166667,0.147961,-0.108983,0.743879,-2.002111,2.979801,0.75182,0.026743,0.416497,-1.736995,1.712866,0.417355,-0.017084,0.334222,-1.099863,0.767552,0.334658
24,12,2,WALKING_UPSTAIRS,Dynamic,14905,15585,680,13.6,1.001074,0.22088,0.491667,1.709722,1.025153,-0.217347,0.137971,-0.815278,0.118056,0.25744,-0.146424,0.109914,-0.476389,0.144444,0.183087,0.28807,0.437429,-0.652099,1.858252,0.523764,-0.058679,0.347239,-1.400714,0.996016,0.352162,-0.03396,0.370106,-0.861625,0.72357,0.371661
25,12,5,STANDING,Static,189,1753,1564,31.28,1.016027,0.012839,0.9,1.147222,1.016108,-0.198482,0.025665,-0.294444,-0.045833,0.200135,0.0009,0.031232,-0.259722,0.098611,0.031245,0.010142,0.085352,-0.459371,0.580933,0.085952,-0.000409,0.142909,-1.773647,2.131003,0.142909,0.002088,0.0364,-0.220522,0.296881,0.03646
25,12,7,STAND_TO_SIT,Transition,1754,1943,189,3.78,0.947428,0.156502,0.568056,1.943056,0.960267,-0.092916,0.387057,-0.926389,0.5875,0.398053,0.051867,0.081316,-0.140278,0.25,0.096449,0.009308,0.318116,-0.804204,1.142623,0.318252,0.029461,0.204104,-1.022283,0.790765,0.20622,-0.103067,0.611262,-2.006082,0.986242,0.619891
25,12,4,SITTING,Static,1944,2651,707,14.14,1.012408,0.022021,0.7,1.1125,1.012647,0.120702,0.03285,-0.033333,0.298611,0.125092,0.045169,0.01827,-0.040278,0.245833,0.048725,0.007559,0.071503,-0.383929,0.357967,0.071901,0.001903,0.070022,-0.616058,0.537561,0.070048,0.004696,0.118461,-0.908967,0.75564,0.118554
